subject,datestamp,timestamp,version,condition,opType,opChoice,choice,payoffSubj1,payoffSubj2,payoffOpp1,payoffOpp2,rt,score,globalRound,matchRound,id
AKLV0WIZZ356X_lit3,4/17/2015,20:35:23,lit4,0,7,0,0,-2,0,0,0,891,74,33,4,1830
AKLV0WIZZ356X_lit3,4/17/2015,20:35:28,lit4,0,7,0,0,-2,0,0,0,741,72,34,5,1833
AKLV0WIZZ356X_lit3,4/17/2015,20:35:34,lit4,0,7,0,0,-2,0,0,0,813,70,35,6,1835
AKLV0WIZZ356X_lit3,4/17/2015,20:35:40,lit4,0,7,0,0,-2,0,0,0,851,68,36,7,1838
AKLV0WIZZ356X_lit3,4/17/2015,20:35:49,lit4,0,6,0,0,-2,0,0,0,1962,66,37,1,1842
AKLV0WIZZ356X_lit3,4/17/2015,20:35:54,lit4,0,6,0,0,-2,0,0,0,683,64,38,2,1845
AKLV0WIZZ356X_lit3,4/17/2015,20:36:00,lit4,0,6,0,0,-2,0,0,0,588,62,39,3,1846
AKLV0WIZZ356X_lit3,4/17/2015,20:36:06,lit4,0,6,0,0,-2,0,0,0,818,60,40,4,1849
AKLV0WIZZ356X_lit3,4/17/2015,20:36:13,lit4,0,6,0,0,-2,0,0,0,1116,58,41,5,1852
AKLV0WIZZ356X_lit3,4/17/2015,20:36:21,lit4,0,6,0,0,-2,0,0,0,2338,56,42,6,1854
AKLV0WIZZ356X_lit3,4/17/2015,20:36:32,lit4,0,0,1,1,2,-5,-2,-1,2824,53,43,1,1855
AKLV0WIZZ356X_lit3,4/17/2015,20:36:38,lit4,0,0,0,1,2,0,-2,0,1017,55,44,2,1856
AKM7BAAH9OPGW_lit3,4/17/2015,20:35:14,lit4,0,2,1,1,2,-5,-2,-1,7380,97,1,1,1828
AKM7BAAH9OPGW_lit3,4/17/2015,20:35:23,lit4,0,2,0,0,2,0,0,0,1443,99,2,2,1831
AKM7BAAH9OPGW_lit3,4/17/2015,20:35:30,lit4,0,2,0,0,2,0,0,0,1252,101,3,3,1834
AKM7BAAH9OPGW_lit3,4/17/2015,20:35:37,lit4,0,2,0,0,2,0,0,0,1276,103,4,4,1837
AKM7BAAH9OPGW_lit3,4/17/2015,20:35:43,lit4,0,2,1,1,2,-5,-2,-1,692,100,5,5,1840
AKM7BAAH9OPGW_lit3,4/17/2015,20:35:54,lit4,0,2,0,1,2,0,-2,0,3683,102,6,6,1844
AKM7BAAH9OPGW_lit3,4/17/2015,20:36:04,lit4,0,0,1,1,2,-5,-2,-1,1669,99,7,1,1848
AKM7BAAH9OPGW_lit3,4/17/2015,20:36:11,lit4,0,0,0,0,2,0,0,0,684,101,8,2,1850
AKM7BAAH9OPGW_lit3,4/17/2015,20:36:17,lit4,0,0,0,0,2,0,0,0,1540,103,9,3,1853
AKM7BAAH9OPGW_lit3,4/17/2015,20:36:43,lit4,0,0,0,0,2,0,0,0,1716,105,10,4,1858
AKM7BAAH9OPGW_lit3,4/17/2015,20:36:49,lit4,0,0,0,0,2,0,0,0,692,107,11,5,1860
AKM7BAAH9OPGW_lit3,4/17/2015,20:37:01,lit4,0,0,0,0,2,0,0,0,436,109,12,6,1861
AKM7BAAH9OPGW_lit3,4/17/2015,20:37:12,lit4,0,0,0,0,2,0,0,0,610,111,13,7,1862
AKM7BAAH9OPGW_lit3,4/17/2015,20:37:26,lit4,0,0,1,1,2,-5,-2,-1,526,108,14,8,1863
AKM7BAAH9OPGW_lit3,4/17/2015,20:37:34,lit4,0,0,1,1,2,-5,-2,-1,1404,105,15,9,1864
AKM7BAAH9OPGW_lit3,4/17/2015,20:39:06,lit4,1,4,1,0,-2,0,2,0,4117,103,16,1,1872
AKM7BAAH9OPGW_lit3,4/17/2015,20:39:13,lit4,1,4,1,0,-2,0,2,0,813,101,17,2,1874
AKM7BAAH9OPGW_lit3,4/17/2015,20:39:21,lit4,1,4,1,0,-2,0,2,0,1829,99,18,3,1877
AKM7BAAH9OPGW_lit3,4/17/2015,20:39:42,lit4,1,6,1,0,-2,0,2,0,1277,97,19,1,1880
AKM7BAAH9OPGW_lit3,4/17/2015,20:39:50,lit4,1,6,1,1,-2,-1,2,-5,581,94,20,2,1882
AKM7BAAH9OPGW_lit3,4/17/2015,20:39:57,lit4,1,6,1,1,-2,-1,2,-5,350,91,21,3,1884
AKM7BAAH9OPGW_lit3,4/17/2015,20:40:05,lit4,1,6,1,0,-2,0,2,0,1221,89,22,4,1887
AKM7BAAH9OPGW_lit3,4/17/2015,20:40:11,lit4,1,6,1,0,-2,0,2,0,1661,87,23,5,1889
AKM7BAAH9OPGW_lit3,4/17/2015,20:40:23,lit4,1,5,1,0,-2,0,2,0,925,85,24,1,1892
AKM7BAAH9OPGW_lit3,4/17/2015,20:40:29,lit4,1,5,1,1,-2,-1,2,-5,589,82,25,2,1894
AKM7BAAH9OPGW_lit3,4/17/2015,20:40:35,lit4,1,5,0,0,0,0,0,0,741,82,26,3,1897
AKM7BAAH9OPGW_lit3,4/17/2015,20:40:41,lit4,1,5,0,0,0,0,0,0,477,82,27,4,1898
AKM7BAAH9OPGW_lit3,4/17/2015,20:40:46,lit4,1,5,0,0,0,0,0,0,781,82,28,5,1900
AKM7BAAH9OPGW_lit3,4/17/2015,20:40:54,lit4,1,5,0,0,0,0,0,0,733,82,29,6,1901
AKM7BAAH9OPGW_lit3,4/17/2015,20:40:59,lit4,1,5,0,0,0,0,0,0,557,82,30,7,1903
AKM7BAAH9OPGW_lit3,4/17/2015,20:41:06,lit4,0,3,1,1,2,-5,-2,-1,1013,79,31,1,1905
AKM7BAAH9OPGW_lit3,4/17/2015,20:41:11,lit4,0,3,0,0,2,0,0,0,467,81,32,2,1907
AKM7BAAH9OPGW_lit3,4/17/2015,20:41:18,lit4,0,3,0,0,2,0,0,0,577,83,33,3,1909
AKM7BAAH9OPGW_lit3,4/17/2015,20:41:24,lit4,0,3,0,0,2,0,0,0,891,85,34,4,1911
AKM7BAAH9OPGW_lit3,4/17/2015,20:41:34,lit4,0,3,0,0,2,0,0,0,1020,87,35,5,1914
AKM7BAAH9OPGW_lit3,4/17/2015,20:41:40,lit4,0,3,0,0,2,0,0,0,652,89,36,6,1916
AKM7BAAH9OPGW_lit3,4/17/2015,20:41:48,lit4,0,3,0,0,2,0,0,0,300,91,37,7,1918
AKM7BAAH9OPGW_lit3,4/17/2015,20:41:55,lit4,0,3,0,0,2,0,0,0,612,93,38,8,1920
AKM7BAAH9OPGW_lit3,4/17/2015,20:42:00,lit4,0,3,0,0,2,0,0,0,667,95,39,9,1923
AKM7BAAH9OPGW_lit3,4/17/2015,20:42:06,lit4,0,3,0,0,2,0,0,0,435,97,40,10,1925
AKM7BAAH9OPGW_lit3,4/17/2015,20:42:16,lit4,1,7,1,1,-2,-1,2,-5,804,94,41,1,1927
AKM7BAAH9OPGW_lit3,4/17/2015,20:42:21,lit4,1,7,1,1,-2,-1,2,-5,517,91,42,2,1930
AKM7BAAH9OPGW_lit3,4/17/2015,20:42:28,lit4,0,1,1,1,2,-5,-2,-1,965,88,43,1,1932
AKM7BAAH9OPGW_lit3,4/17/2015,20:42:38,lit4,0,1,0,0,2,0,0,0,763,90,44,2,1935
AKM7BAAH9OPGW_lit3,4/17/2015,20:42:43,lit4,0,1,0,0,2,0,0,0,348,92,45,3,1938
AKM7BAAH9OPGW_lit3,4/17/2015,20:42:48,lit4,0,1,0,0,2,0,0,0,275,94,46,4,1941
AKM7BAAH9OPGW_lit3,4/17/2015,20:42:56,lit4,0,1,0,0,2,0,0,0,852,96,47,5,1943
AL3U9R1JW2HN9_lit3,4/17/2015,19:38:58,lit4,1,7,1,0,-2,0,2,0,9205,98,1,1,383
AL3U9R1JW2HN9_lit3,4/17/2015,19:39:09,lit4,1,7,1,0,-2,0,2,0,4248,96,2,2,408
AL3U9R1JW2HN9_lit3,4/17/2015,19:39:16,lit4,1,7,1,0,-2,0,2,0,1740,94,3,3,427
AL3U9R1JW2HN9_lit3,4/17/2015,19:39:24,lit4,1,7,1,0,-2,0,2,0,1174,92,4,4,447
AL3U9R1JW2HN9_lit3,4/17/2015,19:39:31,lit4,1,7,1,0,-2,0,2,0,1396,90,5,5,465
AL3U9R1JW2HN9_lit3,4/17/2015,19:39:37,lit4,1,7,1,0,-2,0,2,0,883,88,6,6,480
AL3U9R1JW2HN9_lit3,4/17/2015,19:39:48,lit4,0,3,1,1,2,-5,-2,-1,3687,85,7,1,504
AL3U9R1JW2HN9_lit3,4/17/2015,19:39:56,lit4,0,3,0,1,2,0,-2,0,1892,87,8,2,521
AL3U9R1JW2HN9_lit3,4/17/2015,19:40:04,lit4,0,3,0,0,2,0,0,0,2070,89,9,3,539
AL3U9R1JW2HN9_lit3,4/17/2015,19:40:10,lit4,0,3,0,0,2,0,0,0,770,91,10,4,555
AL3U9R1JW2HN9_lit3,4/17/2015,19:40:16,lit4,0,3,0,0,2,0,0,0,619,93,11,5,574
AL3U9R1JW2HN9_lit3,4/17/2015,19:40:21,lit4,0,3,0,0,2,0,0,0,846,95,12,6,588
AL3U9R1JW2HN9_lit3,4/17/2015,19:40:27,lit4,0,3,0,0,2,0,0,0,828,97,13,7,601
AL3U9R1JW2HN9_lit3,4/17/2015,19:40:35,lit4,1,5,1,0,-2,0,2,0,962,95,14,1,615
AL3U9R1JW2HN9_lit3,4/17/2015,19:40:41,lit4,1,5,1,0,-2,0,2,0,963,93,15,2,627
AL3U9R1JW2HN9_lit3,4/17/2015,19:40:49,lit4,1,4,1,1,-2,-1,2,-5,1110,90,16,1,643
AL3U9R1JW2HN9_lit3,4/17/2015,19:40:55,lit4,1,4,0,0,0,0,0,0,1006,90,17,2,660
AL3U9R1JW2HN9_lit3,4/17/2015,19:41:01,lit4,1,4,0,0,0,0,0,0,502,90,18,3,677
AL3U9R1JW2HN9_lit3,4/17/2015,19:41:07,lit4,0,0,0,0,0,0,0,0,1631,90,19,1,695
AL3U9R1JW2HN9_lit3,4/17/2015,19:41:13,lit4,0,0,0,0,0,0,0,0,968,90,20,2,710
AL3U9R1JW2HN9_lit3,4/17/2015,19:41:19,lit4,0,0,0,0,0,0,0,0,829,90,21,3,718
AL3U9R1JW2HN9_lit3,4/17/2015,19:41:25,lit4,0,0,0,0,0,0,0,0,645,90,22,4,728
AL3U9R1JW2HN9_lit3,4/17/2015,19:41:31,lit4,0,0,0,0,0,0,0,0,680,90,23,5,737
AL3U9R1JW2HN9_lit3,4/17/2015,19:41:37,lit4,0,0,0,0,0,0,0,0,1230,90,24,6,751
AL3U9R1JW2HN9_lit3,4/17/2015,19:41:43,lit4,0,0,0,0,0,0,0,0,1127,90,25,7,764
AL3U9R1JW2HN9_lit3,4/17/2015,19:41:48,lit4,0,0,0,0,0,0,0,0,585,90,26,8,773
AL3U9R1JW2HN9_lit3,4/17/2015,19:41:54,lit4,0,0,0,0,0,0,0,0,453,90,27,9,782
AL3U9R1JW2HN9_lit3,4/17/2015,19:42:04,lit4,0,2,0,0,0,0,0,0,1118,90,28,1,806
AL3U9R1JW2HN9_lit3,4/17/2015,19:42:09,lit4,0,2,0,0,0,0,0,0,602,90,29,2,817
AL3U9R1JW2HN9_lit3,4/17/2015,19:42:15,lit4,0,2,0,0,0,0,0,0,566,90,30,3,826
AL3U9R1JW2HN9_lit3,4/17/2015,19:42:22,lit4,1,6,1,1,-2,-1,2,-5,806,87,31,1,842
AL3U9R1JW2HN9_lit3,4/17/2015,19:42:29,lit4,1,6,1,1,-2,-1,2,-5,877,84,32,2,855
AL3U9R1JW2HN9_lit3,4/17/2015,19:42:38,lit4,0,1,0,0,-2,0,0,0,3077,82,33,1,869
AL3U9R1JW2HN9_lit3,4/17/2015,19:42:43,lit4,0,1,0,0,-2,0,0,0,461,80,34,2,882
AL3U9R1JW2HN9_lit3,4/17/2015,19:42:49,lit4,0,1,0,0,-2,0,0,0,805,78,35,3,895
AL3U9R1JW2HN9_lit3,4/17/2015,19:42:55,lit4,0,1,0,0,-2,0,0,0,557,76,36,4,903
AL3U9R1JW2HN9_lit3,4/17/2015,19:43:00,lit4,0,1,0,0,-2,0,0,0,642,74,37,5,916
AL3U9R1JW2HN9_lit3,4/17/2015,19:43:06,lit4,0,1,0,0,-2,0,0,0,578,72,38,6,926
AL3U9R1JW2HN9_lit3,4/17/2015,19:43:14,lit4,0,1,0,0,-2,0,0,0,2920,70,39,7,946
AL3U9R1JW2HN9_lit3,4/17/2015,19:43:21,lit4,0,1,0,0,-2,0,0,0,1353,68,40,8,960
ALEJWTTZHO3AV_lit3,4/17/2015,19:45:41,lit4,0,6,1,1,2,-5,-2,-1,5848,97,1,1,1147
ALEJWTTZHO3AV_lit3,4/17/2015,19:45:54,lit4,0,6,1,1,2,-5,-2,-1,2821,94,2,2,1159
ALEJWTTZHO3AV_lit3,4/17/2015,19:46:01,lit4,0,6,0,0,2,0,0,0,1629,96,3,3,1163
ALEJWTTZHO3AV_lit3,4/17/2015,19:46:07,lit4,0,6,0,0,2,0,0,0,1319,98,4,4,1168
ALEJWTTZHO3AV_lit3,4/17/2015,19:46:13,lit4,0,6,1,1,2,-5,-2,-1,851,95,5,5,1171
ALEJWTTZHO3AV_lit3,4/17/2015,19:46:33,lit4,1,2,1,1,-2,-1,2,-5,8761,92,6,1,1186
ALEJWTTZHO3AV_lit3,4/17/2015,19:46:41,lit4,1,2,0,0,0,0,0,0,2015,92,7,2,1193
ALEJWTTZHO3AV_lit3,4/17/2015,19:46:47,lit4,1,2,0,0,0,0,0,0,976,92,8,3,1198
ALEJWTTZHO3AV_lit3,4/17/2015,19:46:53,lit4,1,2,0,0,0,0,0,0,598,92,9,4,1201
ALEJWTTZHO3AV_lit3,4/17/2015,19:46:58,lit4,1,2,0,0,0,0,0,0,877,92,10,5,1207
ALEJWTTZHO3AV_lit3,4/17/2015,19:47:04,lit4,1,2,0,0,0,0,0,0,588,92,11,6,1212
ALEJWTTZHO3AV_lit3,4/17/2015,19:47:10,lit4,1,2,0,0,0,0,0,0,592,92,12,7,1217
ALEJWTTZHO3AV_lit3,4/17/2015,19:47:15,lit4,1,2,0,0,0,0,0,0,682,92,13,8,1224
ALEJWTTZHO3AV_lit3,4/17/2015,19:47:21,lit4,1,2,0,0,0,0,0,0,1049,92,14,9,1229
ALEJWTTZHO3AV_lit3,4/17/2015,19:47:35,lit4,1,4,1,1,-2,-1,2,-5,2335,89,15,1,1242
ALEJWTTZHO3AV_lit3,4/17/2015,19:47:42,lit4,1,4,1,1,-2,-1,2,-5,748,86,16,2,1245
ALEJWTTZHO3AV_lit3,4/17/2015,19:47:49,lit4,1,4,1,1,-2,-1,2,-5,854,83,17,3,1248
ALEJWTTZHO3AV_lit3,4/17/2015,19:47:55,lit4,1,4,1,0,-2,0,2,0,1413,81,18,4,1251
ALEJWTTZHO3AV_lit3,4/17/2015,19:48:05,lit4,1,3,1,0,-2,0,2,0,1429,79,19,1,1253
ALEJWTTZHO3AV_lit3,4/17/2015,19:48:11,lit4,1,3,1,0,-2,0,2,0,635,77,20,2,1257
ALEJWTTZHO3AV_lit3,4/17/2015,19:48:17,lit4,1,3,1,0,-2,0,2,0,696,75,21,3,1259
ALEJWTTZHO3AV_lit3,4/17/2015,19:48:22,lit4,1,3,1,0,-2,0,2,0,546,73,22,4,1263
ALEJWTTZHO3AV_lit3,4/17/2015,19:48:28,lit4,1,3,1,0,-2,0,2,0,705,71,23,5,1265
ALEJWTTZHO3AV_lit3,4/17/2015,19:48:33,lit4,1,3,1,0,-2,0,2,0,572,69,24,6,1268
ALEJWTTZHO3AV_lit3,4/17/2015,19:48:40,lit4,1,3,1,1,-2,-1,2,-5,1498,66,25,7,1271
ALEJWTTZHO3AV_lit3,4/17/2015,19:48:47,lit4,1,3,0,1,0,-1,0,-5,1505,65,26,8,1275
ALEJWTTZHO3AV_lit3,4/17/2015,19:48:58,lit4,1,5,1,1,-2,-1,2,-5,797,62,27,1,1281
ALEJWTTZHO3AV_lit3,4/17/2015,19:49:03,lit4,1,5,1,1,-2,-1,2,-5,678,59,28,2,1283
ALEJWTTZHO3AV_lit3,4/17/2015,19:49:09,lit4,1,5,1,1,-2,-1,2,-5,736,56,29,3,1285
ALEJWTTZHO3AV_lit3,4/17/2015,19:49:16,lit4,1,5,1,1,-2,-1,2,-5,920,53,30,4,1288
ALEJWTTZHO3AV_lit3,4/17/2015,19:49:24,lit4,0,0,1,1,2,-5,-2,-1,1142,50,31,1,1292
ALEJWTTZHO3AV_lit3,4/17/2015,19:49:29,lit4,0,0,0,1,2,0,-2,0,1352,52,32,2,1293
ALEJWTTZHO3AV_lit3,4/17/2015,19:49:34,lit4,0,0,0,1,2,0,-2,0,398,54,33,3,1295
ALEJWTTZHO3AV_lit3,4/17/2015,19:49:40,lit4,0,0,0,1,2,0,-2,0,685,56,34,4,1298
ALEJWTTZHO3AV_lit3,4/17/2015,19:49:45,lit4,0,0,0,1,2,0,-2,0,573,58,35,5,1301
ALEJWTTZHO3AV_lit3,4/17/2015,19:49:51,lit4,0,0,0,1,2,0,-2,0,731,60,36,6,1303
ALEJWTTZHO3AV_lit3,4/17/2015,19:49:56,lit4,0,0,0,1,2,0,-2,0,608,62,37,7,1306
ALEJWTTZHO3AV_lit3,4/17/2015,19:50:02,lit4,0,0,0,1,2,0,-2,0,782,64,38,8,1309
ALEJWTTZHO3AV_lit3,4/17/2015,19:50:09,lit4,0,7,1,1,2,-5,-2,-1,718,61,39,1,1312
ALEJWTTZHO3AV_lit3,4/17/2015,19:50:15,lit4,0,7,1,1,2,-5,-2,-1,584,58,40,2,1313
ALEJWTTZHO3AV_lit3,4/17/2015,19:50:23,lit4,0,1,1,1,2,-5,-2,-1,1076,55,41,1,1317
ALEJWTTZHO3AV_lit3,4/17/2015,19:50:29,lit4,0,1,0,0,2,0,0,0,707,57,42,2,1318
ALEJWTTZHO3AV_lit3,4/17/2015,19:50:34,lit4,0,1,1,1,2,-5,-2,-1,554,54,43,3,1322
ALEJWTTZHO3AV_lit3,4/17/2015,19:50:40,lit4,0,1,0,0,2,0,0,0,454,56,44,4,1324
ALEJWTTZHO3AV_lit3,4/17/2015,19:50:45,lit4,0,1,0,0,2,0,0,0,457,58,45,5,1325
ALEJWTTZHO3AV_lit3,4/17/2015,19:50:50,lit4,0,1,0,0,2,0,0,0,608,60,46,6,1326
ALEJWTTZHO3AV_lit3,4/17/2015,19:50:56,lit4,0,1,0,0,2,0,0,0,669,62,47,7,1330
AND6DQZ62U6VV_lit3,4/17/2015,20:32:56,lit4,0,7,1,1,2,-5,-2,-1,11944,97,1,1,1791
AND6DQZ62U6VV_lit3,4/17/2015,20:33:12,lit4,0,7,1,1,2,-5,-2,-1,8441,94,2,2,1796
AND6DQZ62U6VV_lit3,4/17/2015,20:33:22,lit4,0,7,0,0,2,0,0,0,2412,96,3,3,1800
AND6DQZ62U6VV_lit3,4/17/2015,20:33:29,lit4,0,7,0,0,2,0,0,0,1610,98,4,4,1801
AND6DQZ62U6VV_lit3,4/17/2015,20:33:39,lit4,0,7,0,0,2,0,0,0,4665,100,5,5,1803
AND6DQZ62U6VV_lit3,4/17/2015,20:33:51,lit4,0,7,0,0,2,0,0,0,6990,102,6,6,1806
AND6DQZ62U6VV_lit3,4/17/2015,20:34:03,lit4,0,7,0,0,2,0,0,0,4893,104,7,7,1809
AND6DQZ62U6VV_lit3,4/17/2015,20:34:21,lit4,1,3,1,1,-2,-1,2,-5,2772,101,8,1,1813
AND6DQZ62U6VV_lit3,4/17/2015,20:34:27,lit4,1,3,0,0,0,0,0,0,1093,101,9,2,1814
AND6DQZ62U6VV_lit3,4/17/2015,20:34:35,lit4,1,3,0,0,0,0,0,0,1992,101,10,3,1816
AND6DQZ62U6VV_lit3,4/17/2015,20:34:42,lit4,1,3,0,0,0,0,0,0,754,101,11,4,1818
AND6DQZ62U6VV_lit3,4/17/2015,20:34:47,lit4,1,3,0,0,0,0,0,0,695,101,12,5,1820
AND6DQZ62U6VV_lit3,4/17/2015,20:34:55,lit4,1,3,0,0,0,0,0,0,845,101,13,6,1822
AND6DQZ62U6VV_lit3,4/17/2015,20:35:02,lit4,1,3,0,0,0,0,0,0,1412,101,14,7,1824
AND6DQZ62U6VV_lit3,4/17/2015,20:35:09,lit4,1,3,0,0,0,0,0,0,2239,101,15,8,1826
AND6DQZ62U6VV_lit3,4/17/2015,20:35:28,lit4,0,1,0,0,0,0,0,0,3528,101,16,1,1832
AND6DQZ62U6VV_lit3,4/17/2015,20:35:34,lit4,0,1,0,0,0,0,0,0,1168,101,17,2,1836
AND6DQZ62U6VV_lit3,4/17/2015,20:35:41,lit4,0,1,0,0,0,0,0,0,1037,101,18,3,1839
AND6DQZ62U6VV_lit3,4/17/2015,20:35:47,lit4,0,1,0,0,0,0,0,0,831,101,19,4,1841
AND6DQZ62U6VV_lit3,4/17/2015,20:35:54,lit4,0,1,0,0,0,0,0,0,842,101,20,5,1843
AND6DQZ62U6VV_lit3,4/17/2015,20:36:02,lit4,0,1,0,0,0,0,0,0,2687,101,21,6,1847
AND6DQZ62U6VV_lit3,4/17/2015,20:36:11,lit4,0,1,0,0,0,0,0,0,732,101,22,7,1851
AND6DQZ62U6VV_lit3,4/17/2015,20:36:38,lit4,0,1,0,0,0,0,0,0,737,101,23,8,1857
AND6DQZ62U6VV_lit3,4/17/2015,20:36:44,lit4,0,1,0,0,0,0,0,0,826,101,24,9,1859
AND6DQZ62U6VV_lit3,4/17/2015,20:38:10,lit4,1,4,1,1,-2,-1,2,-5,1380,98,25,1,1865
AND6DQZ62U6VV_lit3,4/17/2015,20:38:18,lit4,1,4,1,1,-2,-1,2,-5,1503,95,26,2,1866
AND6DQZ62U6VV_lit3,4/17/2015,20:38:26,lit4,1,4,1,1,-2,-1,2,-5,779,92,27,3,1867
AND6DQZ62U6VV_lit3,4/17/2015,20:38:32,lit4,1,4,1,1,-2,-1,2,-5,904,89,28,4,1868
AND6DQZ62U6VV_lit3,4/17/2015,20:38:38,lit4,1,4,1,1,-2,-1,2,-5,639,86,29,5,1869
AND6DQZ62U6VV_lit3,4/17/2015,20:38:45,lit4,1,4,1,1,-2,-1,2,-5,1070,83,30,6,1870
AND6DQZ62U6VV_lit3,4/17/2015,20:38:57,lit4,0,6,0,0,-2,0,0,0,6374,81,31,1,1871
AND6DQZ62U6VV_lit3,4/17/2015,20:39:07,lit4,0,6,0,0,-2,0,0,0,4230,79,32,2,1873
AND6DQZ62U6VV_lit3,4/17/2015,20:39:13,lit4,0,6,0,0,-2,0,0,0,1436,77,33,3,1875
AND6DQZ62U6VV_lit3,4/17/2015,20:39:21,lit4,0,6,1,1,2,-5,-2,-1,1239,74,34,4,1876
AND6DQZ62U6VV_lit3,4/17/2015,20:39:33,lit4,1,2,1,1,-2,-1,2,-5,813,71,35,1,1878
AND6DQZ62U6VV_lit3,4/17/2015,20:39:40,lit4,1,2,0,0,0,0,0,0,929,71,36,2,1879
AND6DQZ62U6VV_lit3,4/17/2015,20:39:50,lit4,0,0,1,1,2,-5,-2,-1,2433,68,37,1,1881
AND6DQZ62U6VV_lit3,4/17/2015,20:39:55,lit4,0,0,0,0,2,0,0,0,905,70,38,2,1883
AND6DQZ62U6VV_lit3,4/17/2015,20:40:02,lit4,0,0,0,0,2,0,0,0,852,72,39,3,1886
AND6DQZ62U6VV_lit3,4/17/2015,20:40:09,lit4,0,0,0,0,2,0,0,0,816,74,40,4,1888
AND6DQZ62U6VV_lit3,4/17/2015,20:40:20,lit4,1,5,1,1,-2,-1,2,-5,2170,71,41,1,1891
AND6DQZ62U6VV_lit3,4/17/2015,20:40:27,lit4,1,5,1,1,-2,-1,2,-5,954,68,42,2,1893
AND6DQZ62U6VV_lit3,4/17/2015,20:40:35,lit4,1,5,1,1,-2,-1,2,-5,868,65,43,3,1896
AND6DQZ62U6VV_lit3,4/17/2015,20:40:41,lit4,1,5,1,1,-2,-1,2,-5,839,62,44,4,1899
ANZKTE853UXSD_lit3,4/17/2015,19:37:47,lit4,0,3,0,0,0,0,0,0,5030,100,1,1,249
ANZKTE853UXSD_lit3,4/17/2015,19:37:57,lit4,0,3,0,0,0,0,0,0,2460,100,2,2,261
ANZKTE853UXSD_lit3,4/17/2015,19:38:05,lit4,0,3,0,0,0,0,0,0,2472,100,3,3,275
ANZKTE853UXSD_lit3,4/17/2015,19:38:13,lit4,0,3,0,0,0,0,0,0,2008,100,4,4,288
ANZKTE853UXSD_lit3,4/17/2015,19:38:27,lit4,0,5,0,0,0,0,0,0,1981,100,5,1,314
ANZKTE853UXSD_lit3,4/17/2015,19:38:34,lit4,0,5,0,0,0,0,0,0,976,100,6,2,329
ANZKTE853UXSD_lit3,4/17/2015,19:38:41,lit4,0,5,0,0,0,0,0,0,1583,100,7,3,344
ANZKTE853UXSD_lit3,4/17/2015,19:38:48,lit4,0,5,0,0,0,0,0,0,1080,100,8,4,362
ANZKTE853UXSD_lit3,4/17/2015,19:38:54,lit4,0,5,0,0,0,0,0,0,921,100,9,5,374
ANZKTE853UXSD_lit3,4/17/2015,19:39:01,lit4,0,5,0,0,0,0,0,0,1226,100,10,6,388
ANZKTE853UXSD_lit3,4/17/2015,19:39:07,lit4,0,5,0,0,0,0,0,0,1024,100,11,7,405
ANZKTE853UXSD_lit3,4/17/2015,19:39:14,lit4,0,5,0,0,0,0,0,0,1004,100,12,8,423
ANZKTE853UXSD_lit3,4/17/2015,19:39:21,lit4,0,5,0,0,0,0,0,0,1078,100,13,9,439
ANZKTE853UXSD_lit3,4/17/2015,19:39:35,lit4,0,6,0,0,0,0,0,0,1206,100,14,1,472
ANZKTE853UXSD_lit3,4/17/2015,19:39:41,lit4,0,6,0,0,0,0,0,0,743,100,15,2,486
ANZKTE853UXSD_lit3,4/17/2015,19:39:48,lit4,0,6,0,0,0,0,0,0,950,100,16,3,503
ANZKTE853UXSD_lit3,4/17/2015,19:39:54,lit4,0,6,0,0,0,0,0,0,880,100,17,4,514
ANZKTE853UXSD_lit3,4/17/2015,19:40:00,lit4,0,6,0,0,0,0,0,0,1010,100,18,5,533
ANZKTE853UXSD_lit3,4/17/2015,19:40:06,lit4,0,6,0,0,0,0,0,0,1051,100,19,6,545
ANZKTE853UXSD_lit3,4/17/2015,19:40:12,lit4,0,6,0,0,0,0,0,0,1041,100,20,7,562
ANZKTE853UXSD_lit3,4/17/2015,19:40:26,lit4,1,1,1,0,-2,0,2,0,3189,98,21,1,597
ANZKTE853UXSD_lit3,4/17/2015,19:40:33,lit4,1,1,1,0,-2,0,2,0,1490,96,22,2,613
ANZKTE853UXSD_lit3,4/17/2015,19:40:41,lit4,1,1,1,0,-2,0,2,0,1825,94,23,3,628
ANZKTE853UXSD_lit3,4/17/2015,19:40:49,lit4,1,1,1,0,-2,0,2,0,1783,92,24,4,645
ANZKTE853UXSD_lit3,4/17/2015,19:40:58,lit4,1,1,1,0,-2,0,2,0,3199,90,25,5,671
ANZKTE853UXSD_lit3,4/17/2015,19:41:05,lit4,1,1,1,1,-2,-1,2,-5,1019,87,26,6,685
ANZKTE853UXSD_lit3,4/17/2015,19:41:11,lit4,1,1,1,1,-2,-1,2,-5,988,84,27,7,697
ANZKTE853UXSD_lit3,4/17/2015,19:41:17,lit4,1,1,1,1,-2,-1,2,-5,923,81,28,8,711
ANZKTE853UXSD_lit3,4/17/2015,19:41:23,lit4,1,1,1,1,-2,-1,2,-5,684,78,29,9,725
ANZKTE853UXSD_lit3,4/17/2015,19:41:35,lit4,0,4,0,0,-2,0,0,0,4448,76,30,1,746
ANZKTE853UXSD_lit3,4/17/2015,19:41:43,lit4,0,4,0,0,-2,0,0,0,862,74,31,2,759
ANZKTE853UXSD_lit3,4/17/2015,19:41:49,lit4,0,4,0,0,-2,0,0,0,942,72,32,3,775
