id,datestamp,timestamp,version,order,behavior,opponent,reply,payoff,rt,score,met,condition
A3FAUZKVE00WGC_m4,11/7/2013,20:45:17,lit1p1,25,2,3pun,0,0,5747,498,5,0
A2I9Y7R8F4J7K2_m4,11/7/2013,20:45:17,lit1p1,19,2,3pun,0,0,7263,512,5,0
A3FAUZKVE00WGC_m4,11/7/2013,20:45:27,lit1p1,26,2,3pun,0,0,8689,498,6,0
A2I9Y7R8F4J7K2_m4,11/7/2013,20:45:34,lit1p1,41,1,7nopun,0,1,6163,512,1,0
A3FAUZKVE00WGC_m4,11/7/2013,20:45:35,lit1p1,27,2,3pun,0,0,6121,498,7,0
A2I9Y7R8F4J7K2_m4,11/7/2013,20:45:36,lit1p1,40,2,5pun,0,0,4844,511,6,0
A3FAUZKVE00WGC_m4,11/7/2013,20:45:41,lit1p1,28,2,3pun,0,0,4974,498,8,0
A3FAUZKVE00WGC_m4,11/7/2013,20:45:47,lit1p1,29,2,3pun,0,0,4898,498,9,0
A3FAUZKVE00WGC_m4,11/7/2013,20:45:53,lit1p1,30,2,3pun,0,0,4879,498,10,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:45:53,lit1p1,30,1,6nopun,0,1,13871,512,6,0
A3FAUZKVE00WGC_m4,11/7/2013,20:45:59,lit1p1,31,2,7nopun,0,0,4921,498,1,0
A3FAUZKVE00WGC_m4,11/7/2013,20:46:05,lit1p1,32,2,7nopun,0,0,4441,498,2,0
A3FAUZKVE00WGC_m4,11/7/2013,20:46:11,lit1p1,33,2,7nopun,0,0,4679,498,3,0
A3FAUZKVE00WGC_m4,11/7/2013,20:46:17,lit1p1,34,2,7nopun,0,0,4621,498,4,0
A3FAUZKVE00WGC_m4,11/7/2013,20:46:23,lit1p1,35,2,7nopun,0,0,4733,498,5,0
A3FAUZKVE00WGC_m4,11/7/2013,20:46:30,lit1p1,36,2,7nopun,0,0,5627,498,6,0
A3FAUZKVE00WGC_m4,11/7/2013,20:46:36,lit1p1,37,2,7nopun,0,0,4670,498,7,0
A3FAUZKVE00WGC_m4,11/7/2013,20:46:42,lit1p1,38,2,7nopun,0,0,4953,498,8,0
A3FAUZKVE00WGC_m4,11/7/2013,20:46:48,lit1p1,39,2,7nopun,0,0,4958,498,9,0
A3FAUZKVE00WGC_m4,11/7/2013,20:46:54,lit1p1,40,2,7nopun,0,0,5042,498,10,0
A3FAUZKVE00WGC_m4,11/7/2013,20:47:00,lit1p1,41,2,2nopun,0,0,4793,498,1,0
A3FAUZKVE00WGC_m4,11/7/2013,20:47:07,lit1p1,42,2,2nopun,0,0,5090,498,2,0
A3FAUZKVE00WGC_m4,11/7/2013,20:47:12,lit1p1,43,2,2nopun,0,0,4624,498,3,0
A3FAUZKVE00WGC_m4,11/7/2013,20:47:18,lit1p1,44,2,2nopun,0,0,4651,498,4,0
A3FAUZKVE00WGC_m4,11/7/2013,20:47:24,lit1p1,45,2,2nopun,0,0,4571,498,5,0
A3FAUZKVE00WGC_m4,11/7/2013,20:47:31,lit1p1,46,2,2nopun,0,0,5170,498,6,0
A3FAUZKVE00WGC_m4,11/7/2013,20:47:38,lit1p1,47,2,2nopun,0,0,4664,498,7,0
A3FAUZKVE00WGC_m4,11/7/2013,20:47:43,lit1p1,48,2,2nopun,0,0,4693,498,8,0
A3FAUZKVE00WGC_m4,11/7/2013,20:47:51,lit1p1,49,2,4pun,0,0,5285,498,1,0
A3FAUZKVE00WGC_m4,11/7/2013,20:47:57,lit1p1,50,2,4pun,0,0,4966,498,2,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:47:58,lit1p1,1,1,2pun,-2,1,14081,499,1,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:47:58,lit1p1,2,2,2pun,0,0,8203,499,2,0
A3FAUZKVE00WGC_m4,11/7/2013,20:48:04,lit1p1,51,2,0nopun,0,0,4953,498,1,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:48:08,lit1p1,3,1,2pun,-2,1,7516,498,3,0
A3FAUZKVE00WGC_m4,11/7/2013,20:48:10,lit1p1,52,2,0nopun,0,0,4571,498,2,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:48:20,lit1p1,4,2,2pun,0,0,7211,498,4,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:48:37,lit1p1,5,2,2pun,0,0,14797,498,5,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:48:43,lit1p1,6,2,2pun,0,0,4602,498,6,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:48:58,lit1p1,7,1,2pun,-2,1,11445,497,7,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:49:20,lit1p1,8,2,2pun,0,0,15789,497,8,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:49:39,lit1p1,9,2,7nopun,0,0,14649,497,1,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:49:48,lit1p1,10,1,7nopun,0,1,5859,498,2,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:49:56,lit1p1,11,1,7nopun,0,1,5789,499,3,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:50:02,lit1p1,12,1,7nopun,0,1,5204,500,4,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:50:08,lit1p1,13,1,7nopun,0,1,4657,501,5,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:50:14,lit1p1,14,1,7nopun,0,1,4985,502,6,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:50:20,lit1p1,15,1,7nopun,0,1,4766,503,7,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:50:26,lit1p1,16,1,7nopun,0,1,4594,504,8,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:50:34,lit1p1,17,1,7nopun,0,1,6703,505,9,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:50:40,lit1p1,18,1,7nopun,0,1,4610,506,10,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:50:46,lit1p1,19,1,1nopun,0,1,5195,507,1,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:50:53,lit1p1,20,1,1nopun,0,1,5313,508,2,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:50:59,lit1p1,21,1,1nopun,0,1,4711,509,3,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:51:08,lit1p1,22,1,1nopun,0,1,8125,510,4,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:51:15,lit1p1,23,1,1nopun,0,1,4922,511,5,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:51:21,lit1p1,24,1,1nopun,0,1,4828,512,6,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:51:30,lit1p1,25,1,3pun,-2,1,7688,511,1,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:51:40,lit1p1,26,2,3pun,0,0,5508,511,2,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:51:45,lit1p1,27,2,3pun,0,0,4468,511,3,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:51:50,lit1p1,28,2,3pun,0,0,4492,511,4,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:51:51,lit1p1,31,1,6nopun,0,1,20253,513,7,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:51:55,lit1p1,29,1,3pun,-2,1,4289,510,5,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:51:59,lit1p1,32,1,6nopun,0,1,5018,514,8,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:52:07,lit1p1,30,2,3pun,0,0,10508,510,6,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:52:08,lit1p1,33,1,3pun,-2,1,7984,513,1,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:52:12,lit1p1,31,2,3pun,0,0,4430,510,7,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:52:16,lit1p1,34,1,3pun,-2,1,6509,512,2,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:52:18,lit1p1,32,2,3pun,0,0,5211,510,8,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:52:24,lit1p1,35,1,3pun,-2,1,5786,511,3,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:52:26,lit1p1,33,2,3pun,0,0,6593,510,9,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:52:33,lit1p1,36,1,3pun,-2,1,7587,510,4,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:52:35,lit1p1,34,2,3pun,0,0,8117,510,10,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:52:43,lit1p1,35,1,5pun,-2,1,6031,509,1,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:52:44,lit1p1,37,1,3pun,-2,1,7780,509,5,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:52:48,lit1p1,36,2,5pun,0,0,4461,509,2,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:52:52,lit1p1,38,1,3pun,-2,1,6587,508,6,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:52:55,lit1p1,37,2,5pun,0,0,4851,509,3,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:52:58,lit1p1,39,2,3pun,0,0,4975,508,7,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:53:00,lit1p1,38,2,5pun,0,0,4492,509,4,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:53:05,lit1p1,39,2,5pun,0,0,4297,509,5,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:53:08,lit1p1,40,1,3pun,-2,1,7662,507,8,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:53:11,lit1p1,40,2,5pun,0,0,4641,509,6,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:53:14,lit1p1,41,2,3pun,0,0,4992,507,9,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:53:16,lit1p1,41,2,4pun,0,0,4133,509,1,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:53:21,lit1p1,42,2,3pun,0,0,4670,507,10,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:53:21,lit1p1,42,1,4pun,-2,1,4492,508,2,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:53:26,lit1p1,43,2,2pun,0,0,4348,507,1,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:53:29,lit1p1,43,1,6nopun,0,1,6906,509,1,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:53:33,lit1p1,44,2,2pun,0,0,5170,507,2,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:53:35,lit1p1,44,1,6nopun,0,1,5164,510,2,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:53:39,lit1p1,45,2,2pun,0,0,4505,507,3,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:53:40,lit1p1,45,1,6nopun,0,1,4446,511,3,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:53:44,lit1p1,46,2,2pun,0,0,4416,507,4,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:53:46,lit1p1,46,1,6nopun,0,1,4828,512,4,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:53:50,lit1p1,47,2,2pun,0,0,4383,507,5,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:53:51,lit1p1,47,1,6nopun,0,1,4258,513,5,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:53:56,lit1p1,48,1,6nopun,0,1,4610,514,6,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:53:58,lit1p1,48,2,2pun,0,0,5398,507,6,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:54:01,lit1p1,49,1,6nopun,0,1,4461,515,7,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:54:03,lit1p1,49,2,2pun,0,0,4753,507,7,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:54:07,lit1p1,50,1,6nopun,0,1,5391,516,8,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:54:09,lit1p1,50,2,2pun,0,0,4846,507,8,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:54:13,lit1p1,51,1,0nopun,0,1,4469,517,1,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:54:18,lit1p1,51,2,0nopun,0,0,4532,507,1,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:54:22,lit1p1,52,1,0nopun,0,1,6437,518,2,0
"A1FBK4DPFCXX2		_m4",11/7/2013,20:54:23,lit1p1,52,2,0nopun,0,0,4189,507,2,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:56:08,lit1p1,1,1,0nopun,0,1,5791,501,1,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:56:14,lit1p1,2,1,0nopun,0,1,4571,502,2,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:56:20,lit1p1,3,1,4pun,-2,1,4756,501,1,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:56:26,lit1p1,4,1,4pun,-2,1,4723,500,2,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:56:34,lit1p1,5,2,3pun,0,0,4781,500,1,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:56:37,lit1p1,1,1,0pun,-2,1,5884,499,1,0
Josiah Test_m4,11/7/2013,20:56:39,lit1p1,1,2,3nopun,0,0,6326,500,1,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:56:41,lit1p1,6,2,3pun,0,0,4913,500,2,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:56:43,lit1p1,2,2,0pun,0,0,4422,499,2,0
Josiah Test_m4,11/7/2013,20:56:47,lit1p1,2,1,3nopun,0,1,5073,501,2,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:56:48,lit1p1,3,2,4nopun,0,0,4179,499,1,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:56:48,lit1p1,7,1,3pun,-2,1,4976,499,3,0
Josiah Test_m4,11/7/2013,20:56:52,lit1p1,3,2,3nopun,0,0,4815,501,3,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:56:53,lit1p1,4,1,4nopun,0,1,4391,500,2,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:56:54,lit1p1,8,2,3pun,0,0,4512,499,4,0
Josiah Test_m4,11/7/2013,20:56:58,lit1p1,4,1,3nopun,0,1,4606,502,4,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:57:00,lit1p1,5,1,3nopun,0,1,6172,501,1,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:57:01,lit1p1,9,2,3pun,0,0,5364,499,5,0
Josiah Test_m4,11/7/2013,20:57:05,lit1p1,5,2,3nopun,0,0,5821,502,5,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:57:06,lit1p1,6,1,3nopun,0,1,5008,502,2,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:57:08,lit1p1,10,1,3pun,-2,1,4824,498,6,0
Josiah Test_m4,11/7/2013,20:57:10,lit1p1,6,2,3nopun,0,0,4612,502,6,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:57:12,lit1p1,7,1,3nopun,0,1,4562,503,3,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:57:14,lit1p1,11,2,3pun,0,0,4484,498,7,0
Josiah Test_m4,11/7/2013,20:57:16,lit1p1,7,2,3nopun,0,0,4441,502,7,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:57:17,lit1p1,8,1,3nopun,0,1,4250,504,4,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:57:19,lit1p1,12,2,3pun,0,0,4658,498,8,0
Josiah Test_m4,11/7/2013,20:57:21,lit1p1,8,2,3nopun,0,0,4374,502,8,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:57:23,lit1p1,9,1,3nopun,0,1,5570,505,5,0
Josiah Test_m4,11/7/2013,20:57:27,lit1p1,9,2,3nopun,0,0,4309,502,9,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:57:27,lit1p1,13,1,3pun,-2,1,5817,497,9,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:57:29,lit1p1,10,1,3nopun,0,1,5164,506,6,0
Josiah Test_m4,11/7/2013,20:57:32,lit1p1,10,2,3nopun,0,0,4295,502,10,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:57:33,lit1p1,14,2,3pun,0,0,4684,497,10,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:57:35,lit1p1,11,1,3nopun,0,1,4695,507,7,0
Josiah Test_m4,11/7/2013,20:57:37,lit1p1,11,2,1pun,0,0,4174,502,1,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:57:38,lit1p1,15,2,7nopun,0,0,4445,497,1,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:57:42,lit1p1,12,1,3nopun,0,1,5242,508,8,0
Josiah Test_m4,11/7/2013,20:57:43,lit1p1,12,2,1pun,0,0,4470,502,2,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:57:44,lit1p1,16,2,7nopun,0,0,4441,497,2,0
Josiah Test_m4,11/7/2013,20:57:48,lit1p1,13,2,1pun,0,0,4286,502,3,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:57:48,lit1p1,13,1,3nopun,0,1,5367,509,9,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:57:50,lit1p1,17,1,7nopun,0,1,4955,498,3,0
Josiah Test_m4,11/7/2013,20:57:53,lit1p1,14,2,1pun,0,0,4263,502,4,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:57:53,lit1p1,14,1,3nopun,0,1,4414,510,10,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:57:58,lit1p1,18,2,7nopun,0,0,5087,498,4,0
Josiah Test_m4,11/7/2013,20:57:59,lit1p1,15,2,1pun,0,0,4527,502,5,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:58:00,lit1p1,15,1,5pun,-2,1,5391,509,1,0
Josiah Test_m4,11/7/2013,20:58:04,lit1p1,16,2,1pun,0,0,4214,502,6,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:58:04,lit1p1,19,1,7nopun,0,1,4778,499,5,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:58:06,lit1p1,16,2,5pun,0,0,4984,509,2,0
Josiah Test_m4,11/7/2013,20:58:09,lit1p1,17,2,7pun,0,0,4150,502,1,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:58:10,lit1p1,20,1,7nopun,0,1,4332,500,6,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:58:12,lit1p1,17,2,5pun,0,0,4578,509,3,0
Josiah Test_m4,11/7/2013,20:58:15,lit1p1,18,2,7pun,0,0,4294,502,2,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:58:15,lit1p1,21,1,7nopun,0,1,4338,501,7,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:58:16,lit1p1,18,2,5pun,0,0,4265,509,4,0
Josiah Test_m4,11/7/2013,20:58:20,lit1p1,19,2,7pun,0,0,4288,502,3,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:58:20,lit1p1,22,1,7nopun,0,1,4185,502,8,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:58:22,lit1p1,19,2,5pun,0,0,4679,509,5,0
Josiah Test_m4,11/7/2013,20:58:25,lit1p1,20,2,7pun,0,0,4516,502,4,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:58:27,lit1p1,23,1,7nopun,0,1,5213,503,9,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:58:30,lit1p1,20,2,5pun,0,0,6507,509,6,0
Josiah Test_m4,11/7/2013,20:58:30,lit1p1,21,2,7pun,0,0,4263,502,5,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:58:32,lit1p1,24,1,7nopun,0,1,4806,504,10,0
Josiah Test_m4,11/7/2013,20:58:35,lit1p1,22,2,7pun,0,0,4156,502,6,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:58:38,lit1p1,21,1,2nopun,0,1,7103,510,1,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:58:40,lit1p1,25,1,5nopun,0,1,4371,505,1,0
Josiah Test_m4,11/7/2013,20:58:40,lit1p1,23,2,7pun,0,0,4258,502,7,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:58:45,lit1p1,22,1,2nopun,0,1,5554,511,2,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:58:45,lit1p1,26,1,5nopun,0,1,4529,506,2,0
Josiah Test_m4,11/7/2013,20:58:45,lit1p1,24,2,7pun,0,0,4165,502,8,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:58:50,lit1p1,23,1,2nopun,0,1,4547,512,3,0
Josiah Test_m4,11/7/2013,20:58:50,lit1p1,25,2,7pun,0,0,4264,502,9,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:58:53,lit1p1,27,1,5nopun,0,1,4414,507,3,0
Josiah Test_m4,11/7/2013,20:58:55,lit1p1,26,2,7pun,0,0,4179,502,10,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:58:56,lit1p1,24,1,2nopun,0,1,5445,513,4,0
Josiah Test_m4,11/7/2013,20:59:00,lit1p1,27,2,6nopun,0,0,4150,502,1,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:59:00,lit1p1,28,1,5nopun,0,1,5680,508,4,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:59:03,lit1p1,25,1,2nopun,0,1,5875,514,5,0
Josiah Test_m4,11/7/2013,20:59:05,lit1p1,28,2,6nopun,0,0,4287,502,2,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:59:06,lit1p1,29,1,5nopun,0,1,4586,509,5,0
Josiah Test_m4,11/7/2013,20:59:10,lit1p1,29,2,6nopun,0,0,4356,502,3,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:59:10,lit1p1,26,1,2nopun,0,1,5945,515,6,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:59:13,lit1p1,30,1,5nopun,0,1,5657,510,6,0
Josiah Test_m4,11/7/2013,20:59:15,lit1p1,30,2,6nopun,0,0,4200,502,4,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:59:17,lit1p1,27,1,2nopun,0,1,4671,516,7,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:59:18,lit1p1,31,1,6nopun,0,1,4244,511,1,0
Josiah Test_m4,11/7/2013,20:59:20,lit1p1,31,2,6nopun,0,0,4275,502,5,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:59:24,lit1p1,28,1,2nopun,0,1,6844,517,8,0
Josiah Test_m4,11/7/2013,20:59:24,lit1p1,32,2,6nopun,0,0,4279,502,6,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:59:25,lit1p1,32,1,6nopun,0,1,4297,512,2,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:59:30,lit1p1,33,1,6nopun,0,1,4149,513,3,0
Josiah Test_m4,11/7/2013,20:59:30,lit1p1,33,2,6nopun,0,0,4399,502,7,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:59:31,lit1p1,29,1,6pun,-2,1,5797,516,1,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:59:35,lit1p1,34,1,6nopun,0,1,4064,514,4,0
Josiah Test_m4,11/7/2013,20:59:36,lit1p1,34,2,6nopun,0,0,4305,502,8,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:59:37,lit1p1,30,2,6pun,0,0,5390,516,2,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:59:39,lit1p1,35,1,6nopun,0,1,4133,515,5,0
Josiah Test_m4,11/7/2013,20:59:41,lit1p1,35,2,0pun,0,0,4320,502,1,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:59:43,lit1p1,31,1,6pun,-2,1,4609,515,3,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:59:45,lit1p1,36,1,6nopun,0,1,4189,516,6,0
Josiah Test_m4,11/7/2013,20:59:46,lit1p1,36,2,0pun,0,0,4204,502,2,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:59:49,lit1p1,32,1,6pun,-2,1,4507,514,4,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:59:50,lit1p1,37,1,6nopun,0,1,4073,517,7,0
Josiah Test_m4,11/7/2013,20:59:51,lit1p1,37,2,2pun,0,0,4234,502,1,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,20:59:55,lit1p1,38,1,6nopun,0,1,4131,518,8,0
A3TH1UDA3ULDAJ_m4,11/7/2013,20:59:55,lit1p1,33,2,6pun,0,0,6656,514,5,0
Josiah Test_m4,11/7/2013,20:59:56,lit1p1,38,2,2pun,0,0,4318,502,2,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,21:00:00,lit1p1,39,1,2pun,-2,1,4102,517,1,0
Josiah Test_m4,11/7/2013,21:00:01,lit1p1,39,2,2pun,0,0,4250,502,3,0
A3TH1UDA3ULDAJ_m4,11/7/2013,21:00:01,lit1p1,34,2,6pun,0,0,4992,514,6,0
Josiah Test_m4,11/7/2013,21:00:06,lit1p1,40,2,2pun,0,0,4257,502,4,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,21:00:06,lit1p1,40,2,2pun,0,0,4699,517,2,0
A3TH1UDA3ULDAJ_m4,11/7/2013,21:00:07,lit1p1,35,2,6pun,0,0,4781,514,7,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,21:00:13,lit1p1,41,2,2pun,0,0,4426,517,3,0
Josiah Test_m4,11/7/2013,21:00:14,lit1p1,41,2,2pun,0,0,4373,502,5,0
Josiah Test_m4,11/7/2013,21:00:18,lit1p1,42,2,2pun,0,0,4213,502,6,0
A3TH1UDA3ULDAJ_m4,11/7/2013,21:00:18,lit1p1,36,2,6pun,0,0,9945,514,8,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,21:00:21,lit1p1,42,2,2pun,0,0,4920,517,4,0
Josiah Test_m4,11/7/2013,21:00:24,lit1p1,43,2,2pun,0,0,4425,502,7,0
A3TH1UDA3ULDAJ_m4,11/7/2013,21:00:25,lit1p1,37,1,7pun,-2,1,5250,513,1,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,21:00:27,lit1p1,43,2,2pun,0,0,4394,517,5,0
Josiah Test_m4,11/7/2013,21:00:29,lit1p1,44,2,2pun,0,0,4236,502,8,0
A3TH1UDA3ULDAJ_m4,11/7/2013,21:00:31,lit1p1,38,1,7pun,-2,1,5664,512,2,0
Josiah Test_m4,11/7/2013,21:00:35,lit1p1,45,1,5nopun,0,1,4611,503,1,0
A3TH1UDA3ULDAJ_m4,11/7/2013,21:00:37,lit1p1,39,2,7pun,0,0,4547,512,3,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,21:00:37,lit1p1,44,2,2pun,0,0,6241,517,6,0
Josiah Test_m4,11/7/2013,21:00:40,lit1p1,46,1,5nopun,0,1,4171,504,2,0
A3TH1UDA3ULDAJ_m4,11/7/2013,21:00:42,lit1p1,40,2,7pun,0,0,4375,512,4,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,21:00:43,lit1p1,45,2,2pun,0,0,4381,517,7,0
Josiah Test_m4,11/7/2013,21:00:46,lit1p1,47,1,5nopun,0,1,5270,505,3,0
A3TH1UDA3ULDAJ_m4,11/7/2013,21:00:47,lit1p1,41,2,7pun,0,0,4594,512,5,0
"A1FBK4DPFCXX2	 	_m4",11/7/2013,21:00:49,lit1p1,46,2,2pun,0,0,5116,517,8,0
